"acc","accuracy","average_response_time","avg_rt","background","bgScale","bidi","bottomLeftPattern","bottomRightPattern","canvas_backend","checkFix","clock_backend","colorDown","colorInterval","colorLeft","colorRight","colorUp","color_backend","compareArray","compensation","coordinates","correct","correct_feedback","correct_keyboard_response","count","count_README","count__pygaze_start_recording","count_blank","count_blank_1","count_calibration","count_calibration_sequence","count_default_settings","count_eight_options","count_exp_sequence","count_exp_sequence_1","count_experiment","count_eye_tracker","count_feedback","count_feedback_1","count_final_feedback","count_final_text","count_form_base","count_form_base_1","count_four_options","count_four_options_2","count_free_writing","count_free_writing_feedback","count_free_writing_loop","count_free_writing_script","count_get_input","count_globals","count_item","count_itemArray","count_keyboard_input","count_keyboard_response","count_logger","count_logger_1","count_logger_2","count_logger_3","count_new_inline_script","count_new_inline_script_1","count_new_inline_script_2","count_new_inline_script_3","count_new_loop","count_new_pygaze_drift_correct","count_new_pygaze_drift_correct_1","count_new_pygaze_drift_correct_2","count_new_pygaze_start_recording","count_new_pygaze_start_recording_1","count_pygaze_drift_correct","count_pygaze_drift_correct_1","count_pygaze_drift_correct_2","count_pygaze_init","count_pygaze_log","count_pygaze_log_1","count_pygaze_log_2","count_pygaze_start_recording","count_pygaze_start_recording_1","count_pygaze_start_recording_2","count_pygaze_start_recording_3","count_pygaze_stop_recording","count_pygaze_stop_recording_1","count_pygaze_stop_recording_2","count_python_definitions","count_select_target","count_select_target_1","count_show_final_text","count_show_words","count_sketchpad","count_smoothing","count_speak_target","count_speak_target_1","count_speech","count_two_options","counter","currWordProbability","datetime","description","disable_garbage_collection","ecc","empty_column","experiment_file","experiment_path","firstCycle","firstPattern","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","free_writing","free_writing_text","fullText","fullscreen","height","itemChange","itemIds","keyboard_backend","likelihoodThr","live_row","live_row_calibration","live_row_four_options","logfile","loop_rt","maxBlackThreshold","maxVar","maxWhiteThrehold","maxWhiteThreshold","minBlackThreshold","minVar","minWhiteThreshold","mode2","mouse_backend","numberOfColors","opensesame_codename","opensesame_version","opt2","opt4","opt8","predictionArray","prevWordProbability","repeat_cycle","response","response_feedback","response_feedback_1","response_final_text","response_free_writing_feedback","response_keyboard_response","response_sketchpad","response_time","response_time_feedback","response_time_feedback_1","response_time_final_text","response_time_free_writing_feedback","response_time_keyboard_response","response_time_sketchpad","round_decimals","rowNumber","sampler_backend","selectedWords","showCue","similarityMatrix","size","sound_buf_size","sound_channels","sound_freq","sound_sample_size","stabilize","start","stop","subject_nr","subject_parity","synth_backend","target","threshold","time_README","time__pygaze_start_recording","time_blank","time_blank_1","time_calibration","time_calibration_sequence","time_default_settings","time_eight_options","time_exp_sequence","time_exp_sequence_1","time_experiment","time_eye_tracker","time_feedback","time_feedback_1","time_final_feedback","time_final_text","time_form_base","time_form_base_1","time_four_options","time_four_options_2","time_free_writing","time_free_writing_feedback","time_free_writing_loop","time_free_writing_script","time_get_input","time_globals","time_item","time_itemArray","time_keyboard_input","time_keyboard_response","time_logger","time_logger_1","time_logger_2","time_logger_3","time_new_inline_script","time_new_inline_script_1","time_new_inline_script_2","time_new_inline_script_3","time_new_loop","time_new_pygaze_drift_correct","time_new_pygaze_drift_correct_1","time_new_pygaze_drift_correct_2","time_new_pygaze_start_recording","time_new_pygaze_start_recording_1","time_pygaze_drift_correct","time_pygaze_drift_correct_1","time_pygaze_drift_correct_2","time_pygaze_init","time_pygaze_log","time_pygaze_log_1","time_pygaze_log_2","time_pygaze_start_recording","time_pygaze_start_recording_1","time_pygaze_start_recording_2","time_pygaze_start_recording_3","time_pygaze_stop_recording","time_pygaze_stop_recording_1","time_pygaze_stop_recording_2","time_python_definitions","time_select_target","time_select_target_1","time_show_final_text","time_show_words","time_sketchpad","time_smoothing","time_speak_target","time_speak_target_1","time_speech","time_two_options","title","topLeftPattern","topRightPattern","total_correct","total_response_time","total_responses","transparent_variables","uniform_coordinates","width","winner","winnerCount","winnerWord","words1","words2","words3","words4","words5"
"undefined","undefined","undefined","undefined","#4c4c4c","2.65","no","[0, -1, 1, -1]","[-1, 0, -1, 1]","psycho","no","psycho","NA","100","NA","NA","NA","psycho","[[-1, 1, -1, 0], [-1, 0, -1, 1], [1, -1, 0, -1], [0, -1, 1, -1]]","0","relative","undefined","undefined","NA","1","0","NA","0","NA","0","0","0","0","0","NA","0","0","0","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","0","0","0","0","NA","0","0","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","0","0","NA","NA","0","NA","0","NA","1","NA","NA","0","0","NA","0","NA","NA","0","0","NA","0","NA","0","[ 0.  0.  0.  0.]","10/23/18 17:53:37","A brain-computer interface based on covert attention and pupillometry","yes","390","0","MadLibsV11_Covert.osexp","C:\Users\EyeTDisplay\Desktop\User-Models-Project_lab","no","yes","no","mono","no","18","no","white","no","no","NA","NA","yes","1024","[]","ABCD","psycho","1.375","0","0","0","C:/Users/EyeTDisplay/Desktop/User-Models-Project_lab/Results/subject-0.csv","39.627890145","1237.95","1.05","0","843.15","1120.05","0.95","762.85","90upmirror","psycho","4","Kafkaesque Koffka","3.2.4","no","no","no","[ 0.  0.  0.  0.]","[ 0.  0.  0.  0.]","0","space","space","NA","NA","NA","NA","NA","38284.122631","38284.122631","NA","NA","NA","NA","NA","2","NA","legacy","[u'HOMEWORK']","no","[]","132","1024","2","48000","-16","no","experiment","no","0","even","legacy","A","1","NA","NA","228871.843464","NA","135481.253101","135492.153281","135437.385992","NA","149548.779062","NA","2994.7319666","135438.302074","190571.945736","NA","NA","NA","NA","NA","149533.619745","NA","NA","NA","NA","NA","135438.380162","135437.42035","135437.996862","135438.21417","NA","NA","229424.039206","NA","NA","NA","139861.872307","NA","NA","NA","NA","NA","NA","NA","NA","NA","149548.864736","NA","NA","2995.61592172","228871.926014","NA","NA","150454.648328","NA","139547.477448","NA","148487.634891","NA","NA","135437.278453","150770.044943","NA","NA","NA","NA","135437.966519","150768.031167","NA","135437.934838","NA","Attend-and-click training","[-1, 1, -1, 0]","[1, -1, 0, -1]","0","0","0","no","yes","1280","3","[ 0.  0.  0.  0.]","HOMEWORK","['FIGHT', 'CHICKEN', 'WOMEN', 'HOMEWORK']","['MOMMY', 'STOP', 'MEOW', 'TAXI']","['BABIES', 'GUYS', 'DRINKS', 'BEARS']","['DRESS', 'WEAPONS', 'BINOCULARS', 'LEMONS']","['TICKLE', 'FIGHT', 'COOK', 'HIDE']"
"undefined","undefined","undefined","undefined","#4c4c4c","2.65","no","[0, -1, 1, -1]","[-1, 0, -1, 1]","psycho","no","psycho","NA","100","NA","NA","NA","psycho","[[-1, 1, -1, 0], [-1, 0, -1, 1], [1, -1, 0, -1], [0, -1, 1, -1]]","0","relative","undefined","undefined","NA","2","0","NA","1","NA","0","0","0","0","1","NA","0","0","1","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","0","0","0","0","NA","0","1","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","0","1","NA","NA","1","NA","0","NA","2","NA","NA","0","1","NA","0","NA","NA","0","1","NA","0","NA","0","[ 0.  0.  0.  0.]","10/23/18 17:53:37","A brain-computer interface based on covert attention and pupillometry","yes","390","0","MadLibsV11_Covert.osexp","C:\Users\EyeTDisplay\Desktop\User-Models-Project_lab","no","yes","no","mono","no","18","no","white","no","no","NA","NA","yes","1024","[]","EFGH","psycho","1.375","1","0","1","C:/Users/EyeTDisplay/Desktop/User-Models-Project_lab/Results/subject-0.csv","39.5813064687","1237.95","1.05","0","843.15","1120.05","0.95","762.85","90upmirror","psycho","4","Kafkaesque Koffka","3.2.4","no","no","no","[ 0.  0.  0.  0.]","[ 0.  0.  0.  0.]","0","space","space","NA","NA","NA","NA","NA","11471.2328608","11471.2328608","NA","NA","NA","NA","NA","2","NA","legacy","[u'HOMEWORK', u'MOMMY']","no","[]","132","1024","2","48000","-16","no","experiment","no","0","even","legacy","B","1","NA","NA","284106.219189","NA","135481.253101","135492.153281","135437.385992","NA","230806.657909","NA","2994.7319666","135438.302074","272622.84522","NA","NA","NA","NA","NA","149533.619745","NA","NA","NA","NA","NA","135438.380162","135437.42035","135437.996862","135438.21417","NA","NA","284658.404668","NA","NA","NA","139861.872307","NA","NA","NA","NA","NA","NA","NA","NA","NA","230806.804714","NA","NA","2995.61592172","284106.307093","NA","NA","232551.500983","NA","139547.477448","NA","229743.860059","NA","NA","135437.278453","232866.667351","NA","NA","NA","NA","135437.966519","232864.862405","NA","135437.934838","NA","Attend-and-click training","[-1, 1, -1, 0]","[1, -1, 0, -1]","0","0","0","no","yes","1280","0","[ 0.  0.  0.  0.]","MOMMY","['FIGHT', 'CHICKEN', 'WOMEN', 'HOMEWORK']","['MOMMY', 'STOP', 'MEOW', 'TAXI']","['BABIES', 'GUYS', 'DRINKS', 'BEARS']","['DRESS', 'WEAPONS', 'BINOCULARS', 'LEMONS']","['TICKLE', 'FIGHT', 'COOK', 'HIDE']"
"undefined","undefined","undefined","undefined","#4c4c4c","2.65","no","[0, -1, 1, -1]","[-1, 0, -1, 1]","psycho","no","psycho","NA","100","NA","NA","NA","psycho","[[-1, 1, -1, 0], [-1, 0, -1, 1], [1, -1, 0, -1], [0, -1, 1, -1]]","0","relative","undefined","undefined","NA","3","0","NA","2","NA","0","0","0","0","2","NA","0","0","2","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","0","0","0","0","NA","0","2","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","0","2","NA","NA","2","NA","0","NA","3","NA","NA","0","2","NA","0","NA","NA","0","2","NA","0","NA","0","[ 0.  0.  0.  0.]","10/23/18 17:53:37","A brain-computer interface based on covert attention and pupillometry","yes","390","0","MadLibsV11_Covert.osexp","C:\Users\EyeTDisplay\Desktop\User-Models-Project_lab","no","yes","no","mono","no","18","no","white","no","no","NA","NA","yes","1024","[]","IJKL","psycho","1.375","2","0","2","C:/Users/EyeTDisplay/Desktop/User-Models-Project_lab/Results/subject-0.csv","39.6238054781","1237.95","1.05","0","843.15","1120.05","0.95","762.85","90upmirror","psycho","4","Kafkaesque Koffka","3.2.4","no","no","no","[ 0.  0.  0.  0.]","[ 0.  0.  0.  0.]","0","space","space","NA","NA","NA","NA","NA","9416.04389701","9416.04389701","NA","NA","NA","NA","NA","2","NA","legacy","[u'HOMEWORK', u'MOMMY', u'BABIES']","no","[]","132","1024","2","48000","-16","no","experiment","no","0","even","legacy","C","1","NA","NA","339757.57185","NA","135481.253101","135492.153281","135437.385992","NA","286037.516555","NA","2994.7319666","135438.302074","330324.225903","NA","NA","NA","NA","NA","149533.619745","NA","NA","NA","NA","NA","135438.380162","135437.42035","135437.996862","135438.21417","NA","NA","340309.002331","NA","NA","NA","139861.872307","NA","NA","NA","NA","NA","NA","NA","NA","NA","286037.604013","NA","NA","2995.61592172","339757.660201","NA","NA","290212.730203","NA","139547.477448","NA","284975.206866","NA","NA","135437.278453","290529.816194","NA","NA","NA","NA","135437.966519","290528.028204","NA","135437.934838","NA","Attend-and-click training","[-1, 1, -1, 0]","[1, -1, 0, -1]","0","0","0","no","yes","1280","0","[ 0.  0.  0.  0.]","BABIES","['FIGHT', 'CHICKEN', 'WOMEN', 'HOMEWORK']","['MOMMY', 'STOP', 'MEOW', 'TAXI']","['BABIES', 'GUYS', 'DRINKS', 'BEARS']","['DRESS', 'WEAPONS', 'BINOCULARS', 'LEMONS']","['TICKLE', 'FIGHT', 'COOK', 'HIDE']"
"undefined","undefined","undefined","undefined","#4c4c4c","2.65","no","[0, -1, 1, -1]","[-1, 0, -1, 1]","psycho","no","psycho","NA","100","NA","NA","NA","psycho","[[-1, 1, -1, 0], [-1, 0, -1, 1], [1, -1, 0, -1], [0, -1, 1, -1]]","0","relative","undefined","undefined","NA","4","0","NA","3","NA","0","0","0","0","3","NA","0","0","3","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","0","0","0","0","NA","0","3","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","0","3","NA","NA","3","NA","0","NA","4","NA","NA","0","3","NA","0","NA","NA","0","3","NA","0","NA","0","[ 0.  0.  0.  0.]","10/23/18 17:53:37","A brain-computer interface based on covert attention and pupillometry","yes","390","0","MadLibsV11_Covert.osexp","C:\Users\EyeTDisplay\Desktop\User-Models-Project_lab","no","yes","no","mono","no","18","no","white","no","no","NA","NA","yes","1024","[]","MNOP","psycho","1.375","3","0","3","C:/Users/EyeTDisplay/Desktop/User-Models-Project_lab/Results/subject-0.csv","39.5871666316","1237.95","1.05","0","843.15","1120.05","0.95","762.85","90upmirror","psycho","4","Kafkaesque Koffka","3.2.4","no","no","no","[ 0.  0.  0.  0.]","[ 0.  0.  0.  0.]","0","space","space","NA","NA","NA","NA","NA","12701.4444924","12701.4444924","NA","NA","NA","NA","NA","2","NA","legacy","[u'HOMEWORK', u'MOMMY', u'BABIES', u'DRESS']","no","[]","132","1024","2","48000","-16","no","experiment","no","0","even","legacy","D","1","NA","NA","395425.504136","NA","135481.253101","135492.153281","135437.385992","NA","341430.936823","NA","2994.7319666","135438.302074","382708.932454","NA","NA","NA","NA","NA","149533.619745","NA","NA","NA","NA","NA","135438.380162","135437.42035","135437.996862","135438.21417","NA","NA","395976.634759","NA","NA","NA","139861.872307","NA","NA","NA","NA","NA","NA","NA","NA","NA","341431.092999","NA","NA","2995.61592172","395425.582223","NA","NA","342636.635991","NA","139547.477448","NA","340367.952009","NA","NA","135437.278453","342951.573449","NA","NA","NA","NA","135437.966519","342949.77118","NA","135437.934838","NA","Attend-and-click training","[-1, 1, -1, 0]","[1, -1, 0, -1]","0","0","0","no","yes","1280","0","[ 0.  0.  0.  0.]","DRESS","['FIGHT', 'CHICKEN', 'WOMEN', 'HOMEWORK']","['MOMMY', 'STOP', 'MEOW', 'TAXI']","['BABIES', 'GUYS', 'DRINKS', 'BEARS']","['DRESS', 'WEAPONS', 'BINOCULARS', 'LEMONS']","['TICKLE', 'FIGHT', 'COOK', 'HIDE']"
"undefined","undefined","undefined","undefined","#4c4c4c","2.65","no","[0, -1, 1, -1]","[-1, 0, -1, 1]","psycho","no","psycho","NA","100","NA","NA","NA","psycho","[[-1, 1, -1, 0], [-1, 0, -1, 1], [1, -1, 0, -1], [0, -1, 1, -1]]","0","relative","undefined","undefined","NA","5","0","NA","4","NA","0","0","0","0","4","NA","0","0","4","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","0","0","0","0","NA","0","4","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA","0","4","NA","NA","4","NA","0","NA","5","NA","NA","0","4","NA","0","NA","NA","0","4","NA","0","NA","0","[ 0.  0.  0.  0.]","10/23/18 17:53:37","A brain-computer interface based on covert attention and pupillometry","yes","390","0","MadLibsV11_Covert.osexp","C:\Users\EyeTDisplay\Desktop\User-Models-Project_lab","no","yes","no","mono","no","18","no","white","no","no","NA","NA","yes","1024","[]","QRST","psycho","1.375","4","0","4","C:/Users/EyeTDisplay/Desktop/User-Models-Project_lab/Results/subject-0.csv","39.5712929216","1237.95","1.05","0","843.15","1120.05","0.95","762.85","90upmirror","psycho","4","Kafkaesque Koffka","3.2.4","no","no","no","[ 0.  0.  0.  0.]","[ 0.  0.  0.  0.]","0","space","space","NA","NA","NA","NA","NA","5978.14386381","5978.14386381","NA","NA","NA","NA","NA","2","NA","legacy","[u'HOMEWORK', u'MOMMY', u'BABIES', u'DRESS', u'TICKLE']","no","[]","132","1024","2","48000","-16","no","experiment","no","0","even","legacy","E","1","NA","NA","445909.92716","NA","135481.253101","135492.153281","135437.385992","NA","397341.736782","NA","2994.7319666","135438.302074","439926.484473","NA","NA","NA","NA","NA","149533.619745","NA","NA","NA","NA","NA","135438.380162","135437.42035","135437.996862","135438.21417","NA","NA","446462.05954","NA","NA","NA","139861.872307","NA","NA","NA","NA","NA","NA","NA","NA","NA","397341.823348","NA","NA","2995.61592172","445910.012387","NA","NA","399867.942638","NA","139547.477448","NA","396280.189678","NA","NA","135437.278453","400184.669425","NA","NA","NA","NA","135437.966519","400182.823427","NA","135437.934838","NA","Attend-and-click training","[-1, 1, -1, 0]","[1, -1, 0, -1]","0","0","0","no","yes","1280","0","[ 0.  0.  0.  0.]","TICKLE","['FIGHT', 'CHICKEN', 'WOMEN', 'HOMEWORK']","['MOMMY', 'STOP', 'MEOW', 'TAXI']","['BABIES', 'GUYS', 'DRINKS', 'BEARS']","['DRESS', 'WEAPONS', 'BINOCULARS', 'LEMONS']","['TICKLE', 'FIGHT', 'COOK', 'HIDE']"
