"acc","accuracy","average_response_time","avg_rt","background","bgScale","bidi","bottomLeftPattern","bottomRightPattern","canvas_backend","checkFix","clock_backend","colorDown","colorInterval","colorLeft","colorRight","colorUp","color_backend","compareArray","compensation","coordinates","correct","correct_feedback","correct_keyboard_response","count","count_README","count__pygaze_start_recording","count_blank","count_blank_1","count_calibration","count_calibration_sequence","count_default_settings","count_eight_options","count_exp_sequence","count_exp_sequence_1","count_experiment","count_eye_tracker","count_feedback","count_feedback_1","count_final_feedback","count_final_text","count_form_base","count_form_base_1","count_four_options","count_four_options_2","count_free_writing","count_free_writing_feedback","count_free_writing_loop","count_free_writing_script","count_get_input","count_globals","count_item","count_itemArray","count_keyboard_input","count_keyboard_response","count_logger","count_logger_1","count_logger_2","count_logger_3","count_new_inline_script","count_new_inline_script_1","count_new_inline_script_2","count_new_inline_script_3","count_new_loop","count_new_pygaze_drift_correct","count_new_pygaze_drift_correct_1","count_new_pygaze_drift_correct_2","count_new_pygaze_start_recording","count_new_pygaze_start_recording_1","count_pygaze_drift_correct","count_pygaze_drift_correct_1","count_pygaze_drift_correct_2","count_pygaze_init","count_pygaze_log","count_pygaze_log_1","count_pygaze_log_2","count_pygaze_start_recording","count_pygaze_start_recording_1","count_pygaze_start_recording_2","count_pygaze_start_recording_3","count_pygaze_stop_recording","count_pygaze_stop_recording_1","count_pygaze_stop_recording_2","count_python_definitions","count_select_target","count_select_target_1","count_show_final_text","count_show_words","count_sketchpad","count_smoothing","count_speak_target","count_speak_target_1","count_speech","count_two_options","counter","currWordProbability","datetime","description","disable_garbage_collection","ecc","empty_column","experiment_file","experiment_path","firstCycle","firstPattern","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","free_writing","free_writing_text","fullText","fullscreen","height","itemChange","itemIds","keyboard_backend","likelihoodThr","live_row","live_row_calibration","live_row_four_options","logfile","loop_rt","maxBlackThreshold","maxVar","maxWhiteThrehold","maxWhiteThreshold","minBlackThreshold","minVar","minWhiteThreshold","mode2","mouse_backend","numberOfColors","opensesame_codename","opensesame_version","opt2","opt4","opt8","predictionArray","prevWordProbability","repeat_cycle","response","response_feedback","response_feedback_1","response_final_text","response_free_writing_feedback","response_keyboard_response","response_sketchpad","response_time","response_time_feedback","response_time_feedback_1","response_time_final_text","response_time_free_writing_feedback","response_time_keyboard_response","response_time_sketchpad","round_decimals","rowNumber","sampler_backend","selectedWords","showCue","similarityMatrix","size","sound_buf_size","sound_channels","sound_freq","sound_sample_size","stabilize","start","stop","subject_nr","subject_parity","synth_backend","target","threshold","time_README","time__pygaze_start_recording","time_blank","time_blank_1","time_calibration","time_calibration_sequence","time_default_settings","time_eight_options","time_exp_sequence","time_exp_sequence_1","time_experiment","time_eye_tracker","time_feedback","time_feedback_1","time_final_feedback","time_final_text","time_form_base","time_form_base_1","time_four_options","time_four_options_2","time_free_writing","time_free_writing_feedback","time_free_writing_loop","time_free_writing_script","time_get_input","time_globals","time_item","time_itemArray","time_keyboard_input","time_keyboard_response","time_logger","time_logger_1","time_logger_2","time_logger_3","time_new_inline_script","time_new_inline_script_1","time_new_inline_script_2","time_new_inline_script_3","time_new_loop","time_new_pygaze_drift_correct","time_new_pygaze_drift_correct_1","time_new_pygaze_drift_correct_2","time_new_pygaze_start_recording","time_new_pygaze_start_recording_1","time_pygaze_drift_correct","time_pygaze_drift_correct_1","time_pygaze_drift_correct_2","time_pygaze_init","time_pygaze_log","time_pygaze_log_1","time_pygaze_log_2","time_pygaze_start_recording","time_pygaze_start_recording_1","time_pygaze_start_recording_2","time_pygaze_start_recording_3","time_pygaze_stop_recording","time_pygaze_stop_recording_1","time_pygaze_stop_recording_2","time_python_definitions","time_select_target","time_select_target_1","time_show_final_text","time_show_words","time_sketchpad","time_smoothing","time_speak_target","time_speak_target_1","time_speech","time_two_options","title","topLeftPattern","topRightPattern","total_correct","total_response_time","total_responses","transparent_variables","uniform_coordinates","width","winner","winnerCount","winnerWord","words1","words2","words3","words4","words5"
"undefined","undefined","undefined","undefined","#4c4c4c","2.65","no","[0, -1, 1, -1]","[-1, 0, -1, 1]","psycho","no","psycho","NA","100","NA","NA","NA","psycho","[[-1, 1, -1, 0], [-1, 0, -1, 1], [1, -1, 0, -1], [0, -1, 1, -1]]","0","relative","undefined","undefined","NA","1","0","NA","0","NA","0","0","0","0","0","NA","0","0","0","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","0","0","0","0","NA","0","0","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","0","0","NA","NA","0","NA","0","NA","1","NA","NA","0","0","NA","0","NA","NA","0","0","NA","0","NA","0","[ 0.  0.  0.  0.]","10/19/18 12:47:53","A brain-computer interface based on covert attention and pupillometry","yes","390","0","MadLibsV11_Covert.osexp","C:\Users\EyeTDisplay\Desktop\User-Models-Project_lab","no","yes","no","mono","no","18","no","white","no","no","NA","NA","yes","1024","[]","ABCD","psycho","1.375","0","0","0","C:/Users/EyeTDisplay/Desktop/User-Models-Project_lab/Results/sbjb2.csv","39.6396197487","1317.75","1.05","0","953.4","1192.25","0.95","862.6","90upmirror","psycho","4","Kafkaesque Koffka","3.2.4","no","no","no","[ 0.  0.  0.  0.]","[ 0.  0.  0.  0.]","0","space","space","NA","NA","NA","NA","NA","5121.21225643","5121.21225643","NA","NA","NA","NA","NA","2","NA","legacy","[u'HOMEWORK']","no","[]","132","1024","2","48000","-16","no","experiment","no","0","even","legacy","A","1","NA","NA","86143.3108855","NA","8916.3367609","8932.69476191","8875.69766591","NA","37355.3531301","NA","2876.43883833","8876.46739645","81009.9618749","NA","NA","NA","NA","NA","37340.3007705","NA","NA","NA","NA","NA","8876.54191529","8875.72979379","8876.26793584","8876.37145902","NA","NA","86695.116651","NA","NA","NA","10663.565731","NA","NA","NA","NA","NA","NA","NA","NA","NA","37355.437912","NA","NA","2878.21345766","86143.4478752","NA","NA","40870.2113836","NA","10348.224756","NA","36293.295","NA","NA","8875.59235785","41184.1213292","NA","NA","NA","NA","8876.24027016","41182.2717448","NA","8876.21171204","NA","Attend-and-click training","[-1, 1, -1, 0]","[1, -1, 0, -1]","0","0","0","no","yes","1280","3","[ 0.  0.  0.  0.]","HOMEWORK","['FIGHT', 'CHICKEN', 'WOMEN', 'HOMEWORK']","['MOMMY', 'STOP', 'MEOW', 'TAXI']","['BABIES', 'GUYS', 'DRINKS', 'BEARS']","['DRESS', 'WEAPONS', 'BINOCULARS', 'LEMONS']","['TICKLE', 'FIGHT', 'COOK', 'HIDE']"
"undefined","undefined","undefined","undefined","#4c4c4c","2.65","no","[0, -1, 1, -1]","[-1, 0, -1, 1]","psycho","no","psycho","NA","100","NA","NA","NA","psycho","[[-1, 1, -1, 0], [-1, 0, -1, 1], [1, -1, 0, -1], [0, -1, 1, -1]]","0","relative","undefined","undefined","NA","2","0","NA","1","NA","0","0","0","0","1","NA","0","0","1","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","0","0","0","0","NA","0","1","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","0","1","NA","NA","1","NA","0","NA","2","NA","NA","0","1","NA","0","NA","NA","0","1","NA","0","NA","0","[ 0.  0.  0.  0.]","10/19/18 12:47:53","A brain-computer interface based on covert attention and pupillometry","yes","390","0","MadLibsV11_Covert.osexp","C:\Users\EyeTDisplay\Desktop\User-Models-Project_lab","no","yes","no","mono","no","18","no","white","no","no","NA","NA","yes","1024","[]","EFGH","psycho","1.375","1","0","1","C:/Users/EyeTDisplay/Desktop/User-Models-Project_lab/Results/sbjb2.csv","29.4457926752","1317.75","1.05","0","953.4","1192.25","0.95","862.6","90upmirror","psycho","4","Kafkaesque Koffka","3.2.4","no","no","no","[ 0.  0.  0.  0.]","[ 0.  0.  0.  0.]","0","space","space","NA","NA","NA","NA","NA","5871.62634915","5871.62634915","NA","NA","NA","NA","NA","2","NA","legacy","[u'HOMEWORK', u'MOMMY']","no","[]","132","1024","2","48000","-16","no","experiment","no","0","even","legacy","B","1","NA","NA","125293.924171","NA","8916.3367609","8932.69476191","8875.69766591","NA","88138.977191","NA","2876.43883833","8876.46739645","119410.557312","NA","NA","NA","NA","NA","37340.3007705","NA","NA","NA","NA","NA","8876.54191529","8875.72979379","8876.26793584","8876.37145902","NA","NA","125845.392148","NA","NA","NA","10663.565731","NA","NA","NA","NA","NA","NA","NA","NA","NA","88139.0637578","NA","NA","2878.21345766","125294.008953","NA","NA","89465.060927","NA","10348.224756","NA","87076.24973","NA","NA","8875.59235785","89780.1185519","NA","NA","NA","NA","8876.24027016","89778.1542888","NA","8876.21171204","NA","Attend-and-click training","[-1, 1, -1, 0]","[1, -1, 0, -1]","0","0","0","no","yes","1280","0","[ 0.  0.  0.  0.]","MOMMY","['FIGHT', 'CHICKEN', 'WOMEN', 'HOMEWORK']","['MOMMY', 'STOP', 'MEOW', 'TAXI']","['BABIES', 'GUYS', 'DRINKS', 'BEARS']","['DRESS', 'WEAPONS', 'BINOCULARS', 'LEMONS']","['TICKLE', 'FIGHT', 'COOK', 'HIDE']"
"undefined","undefined","undefined","undefined","#4c4c4c","2.65","no","[0, -1, 1, -1]","[-1, 0, -1, 1]","psycho","no","psycho","NA","100","NA","NA","NA","psycho","[[-1, 1, -1, 0], [-1, 0, -1, 1], [1, -1, 0, -1], [0, -1, 1, -1]]","0","relative","undefined","undefined","NA","3","0","NA","2","NA","0","0","0","0","2","NA","0","0","2","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","0","0","0","0","NA","0","2","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","0","2","NA","NA","2","NA","0","NA","3","NA","NA","0","2","NA","0","NA","NA","0","2","NA","0","NA","0","[ 0.  0.  0.  0.]","10/19/18 12:47:53","A brain-computer interface based on covert attention and pupillometry","yes","390","0","MadLibsV11_Covert.osexp","C:\Users\EyeTDisplay\Desktop\User-Models-Project_lab","no","yes","no","mono","no","18","no","white","no","no","NA","NA","yes","1024","[]","IJKL","psycho","1.375","2","0","2","C:/Users/EyeTDisplay/Desktop/User-Models-Project_lab/Results/sbjb2.csv","39.5252989232","1317.75","1.05","0","953.4","1192.25","0.95","862.6","90upmirror","psycho","4","Kafkaesque Koffka","3.2.4","no","no","no","[ 0.  0.  0.  0.]","[ 0.  0.  0.  0.]","0","space","space","NA","NA","NA","NA","NA","4803.72674521","4803.72674521","NA","NA","NA","NA","NA","2","NA","legacy","[u'HOMEWORK', u'MOMMY', u'BEARS']","no","[]","132","1024","2","48000","-16","no","experiment","no","0","even","legacy","C","1","NA","NA","173077.905655","NA","8916.3367609","8932.69476191","8875.69766591","NA","126939.643755","NA","2876.43883833","8876.46739645","168261.228695","NA","NA","NA","NA","NA","37340.3007705","NA","NA","NA","NA","NA","8876.54191529","8875.72979379","8876.26793584","8876.37145902","NA","NA","173629.53784","NA","NA","NA","10663.565731","NA","NA","NA","NA","NA","NA","NA","NA","NA","126939.731215","NA","NA","2878.21345766","173077.985974","NA","NA","128236.435786","NA","10348.224756","NA","125878.719026","NA","NA","8875.59235785","128552.681697","NA","NA","NA","NA","8876.24027016","128551.00123","NA","8876.21171204","NA","Attend-and-click training","[-1, 1, -1, 0]","[1, -1, 0, -1]","0","0","0","no","yes","1280","3","[ 0.  0.  0.  0.]","BEARS","['FIGHT', 'CHICKEN', 'WOMEN', 'HOMEWORK']","['MOMMY', 'STOP', 'MEOW', 'TAXI']","['BABIES', 'GUYS', 'DRINKS', 'BEARS']","['DRESS', 'WEAPONS', 'BINOCULARS', 'LEMONS']","['TICKLE', 'FIGHT', 'COOK', 'HIDE']"
"undefined","undefined","undefined","undefined","#4c4c4c","2.65","no","[0, -1, 1, -1]","[-1, 0, -1, 1]","psycho","no","psycho","NA","100","NA","NA","NA","psycho","[[-1, 1, -1, 0], [-1, 0, -1, 1], [1, -1, 0, -1], [0, -1, 1, -1]]","0","relative","undefined","undefined","NA","4","0","NA","3","NA","0","0","0","0","3","NA","0","0","3","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","0","0","0","0","NA","0","3","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","0","3","NA","NA","3","NA","0","NA","4","NA","NA","0","3","NA","0","NA","NA","0","3","NA","0","NA","0","[ 0.  0.  0.  0.]","10/19/18 12:47:53","A brain-computer interface based on covert attention and pupillometry","yes","390","0","MadLibsV11_Covert.osexp","C:\Users\EyeTDisplay\Desktop\User-Models-Project_lab","no","yes","no","mono","no","18","no","white","no","no","NA","NA","yes","1024","[]","MNOP","psycho","1.375","3","0","3","C:/Users/EyeTDisplay/Desktop/User-Models-Project_lab/Results/sbjb2.csv","39.5831960461","1317.75","1.05","0","953.4","1192.25","0.95","862.6","90upmirror","psycho","4","Kafkaesque Koffka","3.2.4","no","no","no","[ 0.  0.  0.  0.]","[ 0.  0.  0.  0.]","0","space","space","NA","NA","NA","NA","NA","9468.94483107","9468.94483107","NA","NA","NA","NA","NA","2","NA","legacy","[u'HOMEWORK', u'MOMMY', u'BEARS', u'DRESS']","no","[]","132","1024","2","48000","-16","no","experiment","no","0","even","legacy","D","1","NA","NA","225445.956438","NA","8916.3367609","8932.69476191","8875.69766591","NA","174985.922186","NA","2876.43883833","8876.46739645","215962.697296","NA","NA","NA","NA","NA","37340.3007705","NA","NA","NA","NA","NA","8876.54191529","8875.72979379","8876.26793584","8876.37145902","NA","NA","225997.430216","NA","NA","NA","10663.565731","NA","NA","NA","NA","NA","NA","NA","NA","NA","174986.007861","NA","NA","2878.21345766","225446.040328","NA","NA","175890.516652","NA","10348.224756","NA","173922.945288","NA","NA","8875.59235785","176205.822376","NA","NA","NA","NA","8876.24027016","176204.112458","NA","8876.21171204","NA","Attend-and-click training","[-1, 1, -1, 0]","[1, -1, 0, -1]","0","0","0","no","yes","1280","0","[ 0.  0.  0.  0.]","DRESS","['FIGHT', 'CHICKEN', 'WOMEN', 'HOMEWORK']","['MOMMY', 'STOP', 'MEOW', 'TAXI']","['BABIES', 'GUYS', 'DRINKS', 'BEARS']","['DRESS', 'WEAPONS', 'BINOCULARS', 'LEMONS']","['TICKLE', 'FIGHT', 'COOK', 'HIDE']"
"undefined","undefined","undefined","undefined","#4c4c4c","2.65","no","[0, -1, 1, -1]","[-1, 0, -1, 1]","psycho","no","psycho","NA","100","NA","NA","NA","psycho","[[-1, 1, -1, 0], [-1, 0, -1, 1], [1, -1, 0, -1], [0, -1, 1, -1]]","0","relative","undefined","undefined","NA","5","0","NA","4","NA","0","0","0","0","4","NA","0","0","4","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","0","0","0","0","NA","0","4","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA","0","4","NA","NA","4","NA","0","NA","5","NA","NA","0","4","NA","0","NA","NA","0","4","NA","0","NA","0","[ 0.  0.  0.  0.]","10/19/18 12:47:53","A brain-computer interface based on covert attention and pupillometry","yes","390","0","MadLibsV11_Covert.osexp","C:\Users\EyeTDisplay\Desktop\User-Models-Project_lab","no","yes","no","mono","no","18","no","white","no","no","NA","NA","yes","1024","[]","QRST","psycho","1.375","4","0","4","C:/Users/EyeTDisplay/Desktop/User-Models-Project_lab/Results/sbjb2.csv","29.4294315507","1317.75","1.05","0","953.4","1192.25","0.95","862.6","90upmirror","psycho","4","Kafkaesque Koffka","3.2.4","no","no","no","[ 0.  0.  0.  0.]","[ 0.  0.  0.  0.]","0","space","space","NA","NA","NA","NA","NA","4233.65627806","4233.65627806","NA","NA","NA","NA","NA","2","NA","legacy","[u'HOMEWORK', u'MOMMY', u'BEARS', u'DRESS', u'COOK']","no","[]","132","1024","2","48000","-16","no","experiment","no","0","even","legacy","E","1","NA","NA","262663.108801","NA","8916.3367609","8932.69476191","8875.69766591","NA","227353.865431","NA","2876.43883833","8876.46739645","258413.045884","NA","NA","NA","NA","NA","37340.3007705","NA","NA","NA","NA","NA","8876.54191529","8875.72979379","8876.26793584","8876.37145902","NA","NA","263214.923937","NA","NA","NA","10663.565731","NA","NA","NA","NA","NA","NA","NA","NA","NA","227353.972524","NA","NA","2878.21345766","262663.187336","NA","NA","228499.896477","NA","10348.224756","NA","226290.966175","NA","NA","8875.59235785","228817.149507","NA","NA","NA","NA","8876.24027016","228815.191491","NA","8876.21171204","NA","Attend-and-click training","[-1, 1, -1, 0]","[1, -1, 0, -1]","0","0","0","no","yes","1280","2","[ 0.  0.  0.  0.]","COOK","['FIGHT', 'CHICKEN', 'WOMEN', 'HOMEWORK']","['MOMMY', 'STOP', 'MEOW', 'TAXI']","['BABIES', 'GUYS', 'DRINKS', 'BEARS']","['DRESS', 'WEAPONS', 'BINOCULARS', 'LEMONS']","['TICKLE', 'FIGHT', 'COOK', 'HIDE']"
