"acc","accuracy","average_response_time","avg_rt","background","bgScale","bidi","bottomLeftPattern","bottomRightPattern","canvas_backend","checkFix","clock_backend","colorDown","colorInterval","colorLeft","colorRight","colorUp","color_backend","compareArray","compensation","coordinates","correct","correct_feedback","correct_keyboard_response","count","count_README","count__pygaze_start_recording","count_blank","count_blank_1","count_calibration","count_calibration_sequence","count_default_settings","count_eight_options","count_exp_sequence","count_exp_sequence_1","count_experiment","count_eye_tracker","count_feedback","count_feedback_1","count_final_feedback","count_final_text","count_form_base","count_form_base_1","count_four_options","count_four_options_2","count_free_writing","count_free_writing_feedback","count_free_writing_loop","count_free_writing_script","count_get_input","count_globals","count_item","count_itemArray","count_keyboard_input","count_keyboard_response","count_logger","count_logger_1","count_logger_2","count_logger_3","count_new_inline_script","count_new_inline_script_1","count_new_inline_script_2","count_new_inline_script_3","count_new_loop","count_new_pygaze_drift_correct","count_new_pygaze_drift_correct_1","count_new_pygaze_drift_correct_2","count_new_pygaze_start_recording","count_new_pygaze_start_recording_1","count_pygaze_drift_correct","count_pygaze_drift_correct_1","count_pygaze_drift_correct_2","count_pygaze_init","count_pygaze_log","count_pygaze_log_1","count_pygaze_log_2","count_pygaze_start_recording","count_pygaze_start_recording_1","count_pygaze_start_recording_2","count_pygaze_start_recording_3","count_pygaze_stop_recording","count_pygaze_stop_recording_1","count_pygaze_stop_recording_2","count_python_definitions","count_select_target","count_select_target_1","count_show_final_text","count_show_words","count_sketchpad","count_smoothing","count_speak_target","count_speak_target_1","count_speech","count_two_options","counter","currWordProbability","datetime","description","disable_garbage_collection","ecc","empty_column","experiment_file","experiment_path","firstCycle","firstPattern","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","free_writing","free_writing_text","fullText","fullscreen","height","itemChange","itemIds","keyboard_backend","likelihoodThr","live_row","live_row_calibration","live_row_four_options","logfile","loop_rt","maxBlackThreshold","maxVar","maxWhiteThrehold","maxWhiteThreshold","minBlackThreshold","minVar","minWhiteThreshold","mode2","mouse_backend","numberOfColors","opensesame_codename","opensesame_version","opt2","opt4","opt8","predictionArray","prevWordProbability","repeat_cycle","response","response_feedback","response_feedback_1","response_final_text","response_free_writing_feedback","response_keyboard_response","response_sketchpad","response_time","response_time_feedback","response_time_feedback_1","response_time_final_text","response_time_free_writing_feedback","response_time_keyboard_response","response_time_sketchpad","round_decimals","rowNumber","sampler_backend","selectedWords","showCue","similarityMatrix","size","sound_buf_size","sound_channels","sound_freq","sound_sample_size","stabilize","start","stop","subject_nr","subject_parity","synth_backend","target","threshold","time_README","time__pygaze_start_recording","time_blank","time_blank_1","time_calibration","time_calibration_sequence","time_default_settings","time_eight_options","time_exp_sequence","time_exp_sequence_1","time_experiment","time_eye_tracker","time_feedback","time_feedback_1","time_final_feedback","time_final_text","time_form_base","time_form_base_1","time_four_options","time_four_options_2","time_free_writing","time_free_writing_feedback","time_free_writing_loop","time_free_writing_script","time_get_input","time_globals","time_item","time_itemArray","time_keyboard_input","time_keyboard_response","time_logger","time_logger_1","time_logger_2","time_logger_3","time_new_inline_script","time_new_inline_script_1","time_new_inline_script_2","time_new_inline_script_3","time_new_loop","time_new_pygaze_drift_correct","time_new_pygaze_drift_correct_1","time_new_pygaze_drift_correct_2","time_new_pygaze_start_recording","time_new_pygaze_start_recording_1","time_pygaze_drift_correct","time_pygaze_drift_correct_1","time_pygaze_drift_correct_2","time_pygaze_init","time_pygaze_log","time_pygaze_log_1","time_pygaze_log_2","time_pygaze_start_recording","time_pygaze_start_recording_1","time_pygaze_start_recording_2","time_pygaze_start_recording_3","time_pygaze_stop_recording","time_pygaze_stop_recording_1","time_pygaze_stop_recording_2","time_python_definitions","time_select_target","time_select_target_1","time_show_final_text","time_show_words","time_sketchpad","time_smoothing","time_speak_target","time_speak_target_1","time_speech","time_two_options","title","topLeftPattern","topRightPattern","total_correct","total_response_time","total_responses","transparent_variables","uniform_coordinates","width","winner","winnerCount","winnerWord","words1","words2","words3","words4","words5"
"undefined","undefined","undefined","undefined","#4c4c4c","2.65","no","[0, -1, 1, -1]","[-1, 0, -1, 1]","psycho","no","psycho","NA","100","NA","NA","NA","psycho","[[-1, 1, -1, 0], [-1, 0, -1, 1], [1, -1, 0, -1], [0, -1, 1, -1]]","0","relative","undefined","undefined","NA","1","0","NA","0","NA","0","0","0","0","0","NA","0","0","0","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","0","0","0","0","NA","0","0","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","0","0","NA","NA","0","NA","0","NA","1","NA","NA","0","0","NA","0","NA","NA","0","0","NA","0","NA","0","[ 0.  0.  0.  0.]","10/19/18 12:15:05","A brain-computer interface based on covert attention and pupillometry","yes","390","0","MadLibsV11_Covert.osexp","C:\Users\EyeTDisplay\Desktop\User-Models-Project_lab","no","yes","no","mono","no","18","no","white","no","no","NA","NA","yes","1024","[]","ABCD","psycho","1.375","0","0","0","C:/Users/EyeTDisplay/Desktop/User-Models-Project_lab/Results/sbja2.csv","39.6642399703","2937.9","1.05","0","2038.05","2658.1","0.95","1843.95","90upmirror","psycho","4","Kafkaesque Koffka","3.2.4","no","no","no","[ 0.  0.  0.  0.]","[ 0.  0.  0.  0.]","0","space","space","NA","NA","NA","NA","NA","18123.1434992","18123.1434992","NA","NA","NA","NA","NA","2","NA","legacy","[u'FIGHT']","no","[]","132","1024","2","48000","-16","no","experiment","no","0","even","legacy","A","1","NA","NA","208715.579882","NA","132344.999027","132356.525352","132298.613503","NA","148476.319965","NA","2742.96756333","132299.498359","190582.248274","NA","NA","NA","NA","NA","148461.164082","NA","NA","NA","NA","NA","132299.575109","132298.64697","132299.219471","132299.42027","NA","NA","209267.083556","NA","NA","NA","138856.399071","NA","NA","NA","NA","NA","NA","NA","NA","NA","148476.406532","NA","NA","2744.18262203","208715.664217","NA","NA","150432.427476","NA","138542.168293","NA","147415.559445","NA","NA","132298.501056","150747.671175","NA","NA","NA","NA","132299.19002","150745.919313","NA","132299.159231","NA","Attend-and-click training","[-1, 1, -1, 0]","[1, -1, 0, -1]","0","0","0","no","yes","1280","0","[ 0.  0.  0.  0.]","FIGHT","['FIGHT', 'CHICKEN', 'WOMEN', 'HOMEWORK']","['MOMMY', 'STOP', 'MEOW', 'TAXI']","['BABIES', 'GUYS', 'DRINKS', 'BEARS']","['DRESS', 'WEAPONS', 'BINOCULARS', 'LEMONS']","['TICKLE', 'FIGHT', 'COOK', 'HIDE']"
"undefined","undefined","undefined","undefined","#4c4c4c","2.65","no","[0, -1, 1, -1]","[-1, 0, -1, 1]","psycho","no","psycho","NA","100","NA","NA","NA","psycho","[[-1, 1, -1, 0], [-1, 0, -1, 1], [1, -1, 0, -1], [0, -1, 1, -1]]","0","relative","undefined","undefined","NA","2","0","NA","1","NA","0","0","0","0","1","NA","0","0","1","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","0","0","0","0","NA","0","1","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","0","1","NA","NA","1","NA","0","NA","2","NA","NA","0","1","NA","0","NA","NA","0","1","NA","0","NA","0","[ 0.  0.  0.  0.]","10/19/18 12:15:05","A brain-computer interface based on covert attention and pupillometry","yes","390","0","MadLibsV11_Covert.osexp","C:\Users\EyeTDisplay\Desktop\User-Models-Project_lab","no","yes","no","mono","no","18","no","white","no","no","NA","NA","yes","1024","[]","EFGH","psycho","1.375","1","0","1","C:/Users/EyeTDisplay/Desktop/User-Models-Project_lab/Results/sbja2.csv","39.6208557262","2937.9","1.05","0","2038.05","2658.1","0.95","1843.95","90upmirror","psycho","4","Kafkaesque Koffka","3.2.4","no","no","no","[ 0.  0.  0.  0.]","[ 0.  0.  0.  0.]","0","space","space","NA","NA","NA","NA","NA","10225.2503744","10225.2503744","NA","NA","NA","NA","NA","2","NA","legacy","[u'FIGHT', u'MOMMY']","no","[]","132","1024","2","48000","-16","no","experiment","no","0","even","legacy","B","1","NA","NA","265016.096962","NA","132344.999027","132356.525352","132298.613503","NA","210662.676413","NA","2742.96756333","132299.498359","254782.726711","NA","NA","NA","NA","NA","148461.164082","NA","NA","NA","NA","NA","132299.575109","132298.64697","132299.219471","132299.42027","NA","NA","265567.901835","NA","NA","NA","138856.399071","NA","NA","NA","NA","NA","NA","NA","NA","NA","210662.844638","NA","NA","2744.18262203","265016.179513","NA","NA","214657.400747","NA","138542.168293","NA","209599.636152","NA","NA","132298.501056","214972.772958","NA","NA","NA","NA","132299.19002","214970.988075","NA","132299.159231","NA","Attend-and-click training","[-1, 1, -1, 0]","[1, -1, 0, -1]","0","0","0","no","yes","1280","0","[ 0.  0.  0.  0.]","MOMMY","['FIGHT', 'CHICKEN', 'WOMEN', 'HOMEWORK']","['MOMMY', 'STOP', 'MEOW', 'TAXI']","['BABIES', 'GUYS', 'DRINKS', 'BEARS']","['DRESS', 'WEAPONS', 'BINOCULARS', 'LEMONS']","['TICKLE', 'FIGHT', 'COOK', 'HIDE']"
"undefined","undefined","undefined","undefined","#4c4c4c","2.65","no","[0, -1, 1, -1]","[-1, 0, -1, 1]","psycho","no","psycho","NA","100","NA","NA","NA","psycho","[[-1, 1, -1, 0], [-1, 0, -1, 1], [1, -1, 0, -1], [0, -1, 1, -1]]","0","relative","undefined","undefined","NA","3","0","NA","2","NA","0","0","0","0","2","NA","0","0","2","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","0","0","0","0","NA","0","2","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","0","2","NA","NA","2","NA","0","NA","3","NA","NA","0","2","NA","0","NA","NA","0","2","NA","0","NA","0","[ 0.  0.  0.  0.]","10/19/18 12:15:05","A brain-computer interface based on covert attention and pupillometry","yes","390","0","MadLibsV11_Covert.osexp","C:\Users\EyeTDisplay\Desktop\User-Models-Project_lab","no","yes","no","mono","no","18","no","white","no","no","NA","NA","yes","1024","[]","IJKL","psycho","1.375","2","0","2","C:/Users/EyeTDisplay/Desktop/User-Models-Project_lab/Results/sbja2.csv","39.6086779198","2937.9","1.05","0","2038.05","2658.1","0.95","1843.95","90upmirror","psycho","4","Kafkaesque Koffka","3.2.4","no","no","no","[ 0.  0.  0.  0.]","[ 0.  0.  0.  0.]","0","space","space","NA","NA","NA","NA","NA","22836.4168664","22836.4168664","NA","NA","NA","NA","NA","2","NA","legacy","[u'FIGHT', u'MOMMY', u'BABIES']","no","[]","132","1024","2","48000","-16","no","experiment","no","0","even","legacy","C","1","NA","NA","335883.705987","NA","132344.999027","132356.525352","132298.613503","NA","266918.580804","NA","2742.96756333","132299.498359","313033.770421","NA","NA","NA","NA","NA","148461.164082","NA","NA","NA","NA","NA","132299.575109","132298.64697","132299.219471","132299.42027","NA","NA","336436.178852","NA","NA","NA","138856.399071","NA","NA","NA","NA","NA","NA","NA","NA","NA","266918.679865","NA","NA","2744.18262203","335883.803263","NA","NA","272925.069744","NA","138542.168293","NA","265856.971572","NA","NA","132298.501056","273241.613284","NA","NA","NA","NA","132299.19002","273239.889534","NA","132299.159231","NA","Attend-and-click training","[-1, 1, -1, 0]","[1, -1, 0, -1]","0","0","0","no","yes","1280","0","[ 0.  0.  0.  0.]","BABIES","['FIGHT', 'CHICKEN', 'WOMEN', 'HOMEWORK']","['MOMMY', 'STOP', 'MEOW', 'TAXI']","['BABIES', 'GUYS', 'DRINKS', 'BEARS']","['DRESS', 'WEAPONS', 'BINOCULARS', 'LEMONS']","['TICKLE', 'FIGHT', 'COOK', 'HIDE']"
"undefined","undefined","undefined","undefined","#4c4c4c","2.65","no","[0, -1, 1, -1]","[-1, 0, -1, 1]","psycho","no","psycho","NA","100","NA","NA","NA","psycho","[[-1, 1, -1, 0], [-1, 0, -1, 1], [1, -1, 0, -1], [0, -1, 1, -1]]","0","relative","undefined","undefined","NA","4","0","NA","3","NA","0","0","0","0","3","NA","0","0","3","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","0","0","0","0","NA","0","3","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","0","3","NA","NA","3","NA","0","NA","4","NA","NA","0","3","NA","0","NA","NA","0","3","NA","0","NA","0","[ 0.  0.  0.  0.]","10/19/18 12:15:05","A brain-computer interface based on covert attention and pupillometry","yes","390","0","MadLibsV11_Covert.osexp","C:\Users\EyeTDisplay\Desktop\User-Models-Project_lab","no","yes","no","mono","no","18","no","white","no","no","NA","NA","yes","1024","[]","MNOP","psycho","1.375","3","0","3","C:/Users/EyeTDisplay/Desktop/User-Models-Project_lab/Results/sbja2.csv","39.6271246794","2937.9","1.05","0","2038.05","2658.1","0.95","1843.95","90upmirror","psycho","4","Kafkaesque Koffka","3.2.4","no","no","no","[ 0.  0.  0.  0.]","[ 0.  0.  0.  0.]","0","space","space","NA","NA","NA","NA","NA","10817.6519515","10817.6519515","NA","NA","NA","NA","NA","2","NA","legacy","[u'FIGHT', u'MOMMY', u'BABIES', u'DRESS']","no","[]","132","1024","2","48000","-16","no","experiment","no","0","even","legacy","D","1","NA","NA","398268.226773","NA","132344.999027","132356.525352","132298.613503","NA","337787.346879","NA","2742.96756333","132299.498359","387434.93122","NA","NA","NA","NA","NA","148461.164082","NA","NA","NA","NA","NA","132299.575109","132298.64697","132299.219471","132299.42027","NA","NA","398819.900011","NA","NA","NA","138856.399071","NA","NA","NA","NA","NA","NA","NA","NA","NA","337787.435677","NA","NA","2744.18262203","398268.312447","NA","NA","347302.752199","NA","138542.168293","NA","336723.966598","NA","NA","132298.501056","347618.738856","NA","NA","NA","NA","132299.19002","347616.997703","NA","132299.159231","NA","Attend-and-click training","[-1, 1, -1, 0]","[1, -1, 0, -1]","0","0","0","no","yes","1280","0","[ 0.  0.  0.  0.]","DRESS","['FIGHT', 'CHICKEN', 'WOMEN', 'HOMEWORK']","['MOMMY', 'STOP', 'MEOW', 'TAXI']","['BABIES', 'GUYS', 'DRINKS', 'BEARS']","['DRESS', 'WEAPONS', 'BINOCULARS', 'LEMONS']","['TICKLE', 'FIGHT', 'COOK', 'HIDE']"
"undefined","undefined","undefined","undefined","#4c4c4c","2.65","no","[0, -1, 1, -1]","[-1, 0, -1, 1]","psycho","no","psycho","NA","100","NA","NA","NA","psycho","[[-1, 1, -1, 0], [-1, 0, -1, 1], [1, -1, 0, -1], [0, -1, 1, -1]]","0","relative","undefined","undefined","NA","5","0","NA","4","NA","0","0","0","0","4","NA","0","0","4","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","0","0","0","0","NA","0","4","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA","0","4","NA","NA","4","NA","0","NA","5","NA","NA","0","4","NA","0","NA","NA","0","4","NA","0","NA","0","[ 0.  0.  0.  0.]","10/19/18 12:15:05","A brain-computer interface based on covert attention and pupillometry","yes","390","0","MadLibsV11_Covert.osexp","C:\Users\EyeTDisplay\Desktop\User-Models-Project_lab","no","yes","no","mono","no","18","no","white","no","no","NA","NA","yes","1024","[]","QRST","psycho","1.375","4","0","4","C:/Users/EyeTDisplay/Desktop/User-Models-Project_lab/Results/sbja2.csv","39.612543975","2937.9","1.05","0","2038.05","2658.1","0.95","1843.95","90upmirror","psycho","4","Kafkaesque Koffka","3.2.4","no","no","no","[ 0.  0.  0.  0.]","[ 0.  0.  0.  0.]","0","space","space","NA","NA","NA","NA","NA","8390.72816063","8390.72816063","NA","NA","NA","NA","NA","2","NA","legacy","[u'FIGHT', u'MOMMY', u'BABIES', u'DRESS', u'HIDE']","no","[]","132","1024","2","48000","-16","no","experiment","no","0","even","legacy","E","1","NA","NA","462852.2751","NA","132344.999027","132356.525352","132298.613503","NA","399931.363686","NA","2742.96756333","132299.498359","454452.251718","NA","NA","NA","NA","NA","148461.164082","NA","NA","NA","NA","NA","132299.575109","132298.64697","132299.219471","132299.42027","NA","NA","463403.769404","NA","NA","NA","138856.399071","NA","NA","NA","NA","NA","NA","NA","NA","NA","399931.447575","NA","NA","2744.18262203","462852.358097","NA","NA","414337.952758","NA","138542.168293","NA","398869.772303","NA","NA","132298.501056","414653.988944","NA","NA","NA","NA","132299.19002","414652.043869","NA","132299.159231","NA","Attend-and-click training","[-1, 1, -1, 0]","[1, -1, 0, -1]","0","0","0","no","yes","1280","3","[ 0.  0.  0.  0.]","HIDE","['FIGHT', 'CHICKEN', 'WOMEN', 'HOMEWORK']","['MOMMY', 'STOP', 'MEOW', 'TAXI']","['BABIES', 'GUYS', 'DRINKS', 'BEARS']","['DRESS', 'WEAPONS', 'BINOCULARS', 'LEMONS']","['TICKLE', 'FIGHT', 'COOK', 'HIDE']"
